h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source,h_in_vn,t_in_vn
Q10829649,Trần Xuân Giá,bornIn,Q10832658,Vinh Hưng,1939.0,16.37222222,107.8302778,16.37222222,107.8302778,historical_figures.csv,,,,True,True
Q10829886,Trịnh Thịnh,bornIn,Q1858,Hà Nội,1926.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829542,Trần Tiến,bornIn,Q172640,Việt Nam Dân chủ Cộng hòa,1947.0,21.033333,105.85,21.033333,105.85,historical_figures.csv,,,,True,True
Q10831874,Từ Kế Tường,bornIn,Q33366,Bến Tre,1946.0,10.166666666667,106.5,10.166666666667,106.5,historical_figures.csv,,,,True,True
Q10829643,Trần Văn Độ,bornIn,Q10810003,Quang Lộc,1954.0,18.399166666667,105.77694444444,18.399166666667,105.77694444444,historical_figures.csv,,,,True,True
Q10829638,Trần Văn Xuân,bornIn,Q1854,Thành phố Hồ Chí Minh,1934.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q10833068,Vy Oanh,bornIn,Q25315,Phan Thiết,1985.0,10.9375,108.15833333333,10.9375,108.15833333333,historical_figures.csv,,,,True,True
Q10829633,Trần Văn Tuấn,bornIn,Q3031911,Thanh Miện,1950.0,20.779166666667,106.225,20.779166666667,106.225,historical_figures.csv,,,,True,True
Q10829589,Trần Văn Huynh,bornIn,Q10826756,Thủy Liễu,1952.0,9.7594444444444,105.20916666667,9.7594444444444,105.20916666667,historical_figures.csv,,,,True,True
Q10829453,Trần Quốc Hoàn,bornIn,Q36587,Nghệ An,1916.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q10829639,Trần Văn Đang,bornIn,Q3711115,Long Hồ,1942.0,10.198333333333,105.98027777778,10.198333333333,105.98027777778,historical_figures.csv,,,,True,True
Q10829383,Trần Minh Thống,bornIn,Q10833525,Vĩnh Bình Nam,1958.0,9.5666666666667,105.27583333333,9.5666666666667,105.27583333333,historical_figures.csv,,,,True,True
Q10829635,Trần Văn Tư,bornIn,Q33271,Đồng Nai,1958.0,11.110278,107.181111,11.110278,107.181111,historical_figures.csv,,,,True,True
Q10829540,Trần Tiêu,bornIn,Q72818,Hải Phòng,1900.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q10831491,Tạ Nghi Lễ,bornIn,Q5563341,Gio Linh,1951.0,16.917,107.0,16.917,107.0,historical_figures.csv,,,,True,True
Q10832747,Viễn Châu,bornIn,Q10840682,Đôn Châu,1922.0,9.66444444,106.3763889,9.66444444,106.3763889,historical_figures.csv,,,,True,True
Q10829911,Trọng Đài,bornIn,Q1858,Hà Nội,1958.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829474,Trần Thanh Mẫn,bornIn,Q10826321,Thạnh Xuân,1962.0,9.9263888888889,105.68666666667,9.9263888888889,105.68666666667,historical_figures.csv,,,,True,True
Q10831190,Tô Hoài,bornIn,Q1858,Hà Nội,1920.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829462,Trần Quốc Vượng,bornIn,Q36681,Thái Bình,1953.0,20.5,106.33333333333,20.5,106.33333333333,historical_figures.csv,,,,True,True
Q10829465,Trần Quỳnh,bornIn,Q7841465,Triệu Phong,1920.0,16.770094,107.164698,16.770094,107.164698,historical_figures.csv,,,,True,True
Q10829587,Trần Văn Giàu,bornIn,Q26573,Long An,1911.0,10.666666666667,106.16666666667,10.666666666667,106.16666666667,historical_figures.csv,,,,True,True
Q10829702,Trần Đức Việt,bornIn,Q10833950,Vũ Yển,1937.0,21.47888889,105.0916667,21.47888889,105.0916667,historical_figures.csv,,,,True,True
Q10831486,Tạ Hữu Thanh,bornIn,Q36082,Việt Trì,1942.0,21.313558333333,105.39465277778,21.313558333333,105.39465277778,historical_figures.csv,,,,True,True
Q10832258,Uông Chu Lưu,bornIn,Q7022325,Nghi Xuân,1955.0,18.625,105.76666666667,18.625,105.76666666667,historical_figures.csv,,,,True,True
Q10829677,Trần Đình Đàn,bornIn,Q10839659,Ích Hậu,1951.0,18.446666666667,105.82861111111,18.446666666667,105.82861111111,historical_figures.csv,,,,True,True
Q10832674,Vinh Sử,bornIn,Q1854,Thành phố Hồ Chí Minh,1944.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q10831916,Tự Long,bornIn,Q33408,Bắc Ninh,1973.0,21.1,106.1,21.1,106.1,historical_figures.csv,,,,True,True
Q10829899,Trịnh Đình Dũng,bornIn,Q10827322,Tiền Phong,1956.0,21.157956,105.759654,21.157956,105.759654,historical_figures.csv,,,,True,True
Q10831246,Tôn Thất Lập,bornIn,Q36167,Huế,1942.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q10829537,Trần Thọ,bornIn,Q10770982,Hòa Khương,1956.0,15.95277778,108.0852778,15.95277778,108.0852778,historical_figures.csv,,,,True,True
Q10829438,Trần Quang Huy (bộ trưởng),bornIn,Q33369,Khánh Hòa,1922.0,12.333333333333,109.0,12.333333333333,109.0,historical_figures.csv,,,,True,True
Q10830697,Tân Nhân,bornIn,Q18459669,Quảng Oai,1932.0,,,,,historical_figures.csv,,,,True,True
Q10829604,Trần Văn Lý,bornIn,Q5638937,Hải Lăng,1901.0,16.667,107.25,16.667,107.25,historical_figures.csv,,,,True,True
Q10829578,Trần Văn Bá,bornIn,Q2987563,Sa Đéc,1945.0,10.31052,105.73968,10.31052,105.73968,historical_figures.csv,,,,True,True
Q10831494,Tạ Quang Bửu,bornIn,Q2494246,Nam Đàn,1910.0,18.697222222222,105.50083333333,18.697222222222,105.50083333333,historical_figures.csv,,,,True,True
Q10829381,Trần Minh Quang,bornIn,Q36081,Quy Nhơn,1973.0,13.769580555556,109.23137222222,13.769580555556,109.23137222222,historical_figures.csv,,,,True,True
Q10830124,Tuyết Mai,bornIn,Q5051032,Cát Hải,1925.0,20.731748,107.048299,20.731748,107.048299,historical_figures.csv,,,,True,True
Q10831250,Tôn Thất Tùng,bornIn,Q36512,Thanh Hóa,1912.0,20.0,105.5,20.0,105.5,historical_figures.csv,,,,True,True
Q10831241,Tôn Thất Bách,bornIn,Q1858,Hà Nội,1945.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829442,Trần Quang Khuê,bornIn,Q10761412,Gia Vượng,1950.0,,,,,historical_figures.csv,,,,True,True
Q10829894,Trịnh Văn Bô,bornIn,Q10744283,Cao Viên,1914.0,20.903333333333,105.745,20.903333333333,105.745,historical_figures.csv,,,,True,True
Q10831478,Tạ Bích Loan,bornIn,Q8052193,Yên Mô,1968.0,20.083,106.0,20.083,106.0,historical_figures.csv,,,,True,True
Q10830172,Tuấn Vũ,bornIn,Q5311204,Đức Linh,1959.0,11.179166666667,107.52916666667,11.179166666667,107.52916666667,historical_figures.csv,,,,True,True
Q10829469,Trần Sỹ Thanh,bornIn,Q10824739,Thanh Giang,1971.0,18.67722222,105.4144444,18.67722222,105.4144444,historical_figures.csv,,,,True,True
Q10831359,Tăng Nhật Tuệ,bornIn,Q1858,Hà Nội,1986.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10831196,Tô Lâm,bornIn,Q10798860,Nghĩa Trụ,1957.0,20.949166666667,105.98333333333,20.949166666667,105.98333333333,historical_figures.csv,,,,True,True
Q10829384,Trần Minh Triết,bornIn,Q36579,Quảng Trị,1918.0,16.75,107.0,16.75,107.0,historical_figures.csv,,,,True,True
Q10831254,Tôn Viết Nghiệm,bornIn,Q3519409,Thạch Thành,1918.0,20.167,105.667,20.167,105.667,historical_figures.csv,,,,True,True
Q10830309,Tám Danh,bornIn,Q216075,Cần Thơ,1901.0,10.1547298,105.5005357,10.1547298,105.5005357,historical_figures.csv,,,,True,True
Q10829866,Trịnh Hồng Dương,bornIn,Q33929,Ninh Bình,1938.0,,,20.2506,105.9744,historical_figures.csv,,,,True,True
Q10829542,Trần Tiến,bornIn,Q10823419,Sơn Tây,1947.0,14.96392,108.36419,14.96392,108.36419,historical_figures.csv,,,,True,True
Q10829872,Trịnh Quang Vinh,bornIn,Q1858,Hà Nội,1987.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829448,Trần Quyết,bornIn,Q5317666,Duy Tiên,1922.0,20.629166666667,105.9625,20.629166666667,105.9625,historical_figures.csv,,,,True,True
Q10829393,Trần Nam Trung,bornIn,Q6886224,Mộ Đức,1912.0,14.95515,108.88841,14.95515,108.88841,historical_figures.csv,,,,True,True
Q10829504,Trần Thị Diệu Thúy,bornIn,Q1854,Thành phố Hồ Chí Minh,1977.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q10831239,Tôn Nữ Thị Ninh,bornIn,Q36167,Huế,1947.0,16.456111111111,107.57638888889,16.456111111111,107.57638888889,historical_figures.csv,,,,True,True
Q10829417,Trần Phong Giao,bornIn,Q36907,Nam Định,1932.0,20.25,106.25,20.25,106.25,historical_figures.csv,,,,True,True
Q10829542,Trần Tiến,bornIn,Q1858,Hà Nội,1947.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10832548,Vi Huyền Đắc,bornIn,Q8010905,Hải Ninh,1899.0,17.358333333333,106.72138888889,17.358333333333,106.72138888889,historical_figures.csv,,,,True,True
Q10831279,Tùng Dương,bornIn,Q1858,Hà Nội,1983.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829534,Trần Thị Trường,bornIn,Q2332060,Tuyên Quang,1950.0,22.1167,105.25,22.1167,105.25,historical_figures.csv,,,,True,True
Q10829433,Trần Phương,bornIn,Q6945614,Mỹ Hào,1927.0,20.9321,106.1063,20.9321,106.1063,historical_figures.csv,,,,True,True
Q10829634,Trần Văn Túy,bornIn,Q33408,Bắc Ninh,1957.0,21.1,106.1,21.1,106.1,historical_figures.csv,,,,True,True
Q10831553,Tấn Beo,bornIn,Q1854,Thành phố Hồ Chí Minh,1970.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q10829628,Trần Văn Truyền,bornIn,Q3710671,Ba Tri,1950.0,10.05,106.60555555556,10.05,106.60555555556,historical_figures.csv,,,,True,True
Q10832558,Vi Văn Mạn,bornIn,Q33403,Lạng Sơn,1949.0,21.75,106.5,21.75,106.5,historical_figures.csv,,,,True,True
Q10831420,Tương Phố,bornIn,Q36367,Bắc Giang,1900.0,21.333333333333,106.43333333333,21.333333333333,106.43333333333,historical_figures.csv,,,,True,True
Q10829523,Trần Thị Phương Hoa,bornIn,Q36907,Nam Định,1972.0,20.25,106.25,20.25,106.25,historical_figures.csv,,,,True,True
Q10831240,Tôn Quang Phiệt,bornIn,Q10824733,Thanh Chương,1900.0,18.75,105.167,18.75,105.167,historical_figures.csv,,,,True,True
Q10829454,Trần Quốc Hương,bornIn,Q10833773,Vũ Bản,1924.0,20.4775,106.09166666667,20.4775,106.09166666667,historical_figures.csv,,,,True,True
Q10829617,Trần Văn Quang,bornIn,Q7022320,Nghi Lộc,1917.0,18.833,105.583,18.833,105.583,historical_figures.csv,,,,True,True
Q10832904,Việt Trinh,bornIn,Q1854,Thành phố Hồ Chí Minh,1972.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q10829861,Trịnh Bửu Hoài,bornIn,Q36592,An Giang,1952.0,10.5,105.16666666667,10.5,105.16666666667,historical_figures.csv,,,,True,True
Q10829594,Trần Văn Hằng,bornIn,Q10824812,Thanh Lĩnh,1953.0,18.78666667,105.3008333,18.78666667,105.3008333,historical_figures.csv,,,,True,True
Q10831442,Tường Vi,bornIn,Q35661,Tam Kỳ,1938.0,15.566666666667,108.48333333333,15.566666666667,108.48333333333,historical_figures.csv,,,,True,True
Q10829445,Trần Quang Lộc,bornIn,Q36579,Quảng Trị,1945.0,16.75,107.0,16.75,107.0,historical_figures.csv,,,,True,True
Q10831445,Tường Văn,bornIn,Q1858,Hà Nội,1979.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q10829510,Trần Thị Kim Cúc,bornIn,Q6409386,Kim Sơn,1949.0,20.083,106.083,20.083,106.083,historical_figures.csv,,,,True,True
Q24959112,Nguyễn Vân Chi,bornIn,Q2494246,Nam Đàn,1966.0,18.697222222222,105.50083333333,18.697222222222,105.50083333333,historical_figures.csv,,,,True,True
Q24957898,Võ Nhật Tân,bornIn,Q5574739,Gò Công Tây,1987.0,10.333,106.583,10.333,106.583,historical_figures.csv,,,,True,True
Q24959002,Lê Văn Sáu,bornIn,Q36512,Thanh Hóa,1991.0,20.0,105.5,20.0,105.5,historical_figures.csv,,,,True,True
Q24956946,Lâm Tới,bornIn,Q35656,Cao Lãnh,1937.0,10.460277777778,105.63305555556,10.460277777778,105.63305555556,historical_figures.csv,,,,True,True
Q24955865,Đoàn Hồng Phong,bornIn,Q7022335,Nghĩa Hưng,1963.0,20.083,106.167,20.083,106.167,historical_figures.csv,,,,True,True
Q25418142,Trưng Trắc,bornIn,Q1048241,Mê Linh,14.0,21.183333333333,105.7125,21.183333333333,105.7125,historical_figures.csv,,,,True,True
Q25417843,Kim Tuyến,bornIn,Q1854,Thành phố Hồ Chí Minh,1987.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q25418084,Đặng Quốc Khánh,bornIn,Q10827242,Tiên Điền,1976.0,18.66583333,105.7572222,18.66583333,105.7572222,historical_figures.csv,,,,True,True
Q24959108,Nguyễn Hoàng Yến,bornIn,Q1854,Thành phố Hồ Chí Minh,1992.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q24953723,Nguyễn Hồng Diên,bornIn,Q10772144,Hồng Minh,1965.0,20.524444444444,106.20222222222,20.524444444444,106.20222222222,historical_figures.csv,,,,True,True
Q24957821,Lê Minh Khái,bornIn,Q7945019,Vĩnh Phú Tây,1964.0,9.38333333,105.4263889,9.38333333,105.4263889,historical_figures.csv,,,,True,True
Q24958378,Ngô Thị Thanh Hằng,bornIn,Q10841072,Đại An,1960.0,20.40138889,106.1147222,20.40138889,106.1147222,historical_figures.csv,,,,True,True
Q25417837,Cẩm Tiên,bornIn,Q1854,Thành phố Hồ Chí Minh,1970.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q24957524,Nguyên Khang,bornIn,Q1854,Thành phố Hồ Chí Minh,1984.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q25417961,Nguyễn Thanh Tuấn,bornIn,Q36725,Phú Yên,1997.0,13.166666666667,109.16666666667,13.166666666667,109.16666666667,historical_figures.csv,,,,True,True
Q24953353,Phan Thanh Nhiên,bornIn,Q373214,Châu Đốc,1985.0,10.67875,105.09029,10.67875,105.09029,historical_figures.csv,,,,True,True
Q24958723,Khánh Huyền,bornIn,Q1858,Hà Nội,1971.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24959093,Lê Thanh Thuý,bornIn,Q72818,Hải Phòng,1995.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q24956639,Lâm Ấn Độ,bornIn,Q10800750,Nha Bích,1991.0,11.465277777778,106.69944444444,11.465277777778,106.69944444444,historical_figures.csv,,,,True,True
Q24959091,Đinh Thị Thúy,bornIn,Q36413,Hà Nam,1998.0,20.533333333333,105.96666666667,20.533333333333,105.96666666667,historical_figures.csv,,,,True,True
Q24958910,Trọng Trinh,bornIn,Q2494246,Nam Đàn,1958.0,18.697222222222,105.50083333333,18.697222222222,105.50083333333,historical_figures.csv,,,,True,True
Q24953353,Phan Thanh Nhiên,bornIn,Q36874,Bà Rịa - Vũng Tàu,1985.0,10.583333333333,107.25,10.583333333333,107.25,historical_figures.csv,,,,True,True
Q24572797,Nguyễn Linh Chi,bornIn,Q2662189,Phú Thọ,1990.0,21.4002051,105.2225229,21.4002051,105.2225229,historical_figures.csv,,,,True,True
Q24958755,Hoàng Khải,bornIn,Q1858,Hà Nội,1964.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24958694,Phan Văn Mãi,bornIn,Q10826289,Thạnh Phú Đông,1973.0,10.106666666667,106.42944444444,10.106666666667,106.42944444444,historical_figures.csv,,,,True,True
Q24959189,Lâm Quang Đại,bornIn,Q10827243,Tiên Động,1962.0,20.76388889,106.4452778,20.76388889,106.4452778,historical_figures.csv,,,,True,True
Q24957801,Lê Tuấn Anh,bornIn,Q2428694,Bắc Bộ,1968.0,21.58,105.22,21.58,105.22,historical_figures.csv,,,,True,True
Q24958947,Lê Thành Long,bornIn,Q10810491,Quảng Thọ,1963.0,19.745833333333,105.86527777778,19.745833333333,105.86527777778,historical_figures.csv,,,,True,True
Q24958349,Lê Xuân Duy,bornIn,Q1001799,Lập Thạch,1962.0,21.414105555556,105.46368611111,21.414105555556,105.46368611111,historical_figures.csv,,,,True,True
Q24954947,Trương Quang Nghĩa,bornIn,Q1991681,Cẩm Kim,1958.0,15.86555958,108.32221985,15.86555958,108.32221985,historical_figures.csv,,,,True,True
Q24958846,Đức Phúc,bornIn,Q1858,Hà Nội,1996.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24954814,Trần Tuấn Anh,bornIn,Q1858,Hà Nội,1964.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24956638,Trần Tiến Cung,bornIn,Q16480828,Nghĩa Hòa,1929.0,15.09833333,108.8761111,15.09833333,108.8761111,historical_figures.csv,,,,True,True
Q24955972,Lam Anh,bornIn,Q19316,Biên Hòa,1987.0,10.950764,106.822136,10.950764,106.822136,historical_figures.csv,,,,True,True
Q24958702,Trần Thanh Phương,bornIn,Q1858,Hà Nội,1967.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24958193,Phan Mạnh Quỳnh,bornIn,Q36587,Nghệ An,1990.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q24958295,Huỳnh Như,bornIn,Q36615,Trà Vinh,1991.0,9.8333333333333,106.25,9.8333333333333,106.25,historical_figures.csv,,,,True,True
Q24959087,Phạm Thị Kim Huệ,bornIn,Q1858,Hà Nội,1982.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24689101,Nguyễn Quang Hải,bornIn,Q1858,Hà Nội,1997.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24957446,Nguyễn Thanh Long,bornIn,Q5558564,Giao Thủy,1966.0,20.25,106.417,20.25,106.417,historical_figures.csv,,,,True,True
Q25418003,Tường Vi,bornIn,Q1854,Thành phố Hồ Chí Minh,1989.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q24958659,Đỗ Thanh Hải,bornIn,Q1858,Hà Nội,1973.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24958608,Nguyễn Bảo Quân,bornIn,Q1858,Hà Nội,1983.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24959142,Ninh Đức Hoàng Long,bornIn,Q36900,Ninh Bình,1991.0,20.25,105.83333333333,20.25,105.83333333333,historical_figures.csv,,,,True,True
Q24958184,Trần Anh Khoa,bornIn,Q25282,Đà Nẵng,1991.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q25417782,Nguyễn Văn Dũng,bornIn,Q33682,Nam Định,1963.0,20.42,106.16833333333,20.42,106.16833333333,historical_figures.csv,,,,True,True
Q25418019,Lương Minh,bornIn,Q2428694,Bắc Bộ,1967.0,21.58,105.22,21.58,105.22,historical_figures.csv,,,,True,True
Q24958080,Lưu Ngọc Mai,bornIn,Q1854,Thành phố Hồ Chí Minh,1974.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q24958647,Thảo Vân,bornIn,Q33403,Lạng Sơn,1970.0,21.75,106.5,21.75,106.5,historical_figures.csv,,,,True,True
Q24958382,Lâm Thị Phương Thanh,bornIn,Q5557813,Gia Viễn,1967.0,20.333,105.883,20.333,105.883,historical_figures.csv,,,,True,True
Q24956963,Piô Ngô Phúc Hậu,bornIn,Q73814,Giáo phận Hưng Hóa,1936.0,21.14295,105.50585,21.14295,105.50585,historical_figures.csv,,,,True,True
Q24958945,Ái Phương,bornIn,Q1854,Thành phố Hồ Chí Minh,1989.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q24678835,Hoàng Văn Khánh,bornIn,Q36587,Nghệ An,1995.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q24959205,Võ Văn Sung,bornIn,Q1068273,Hải Châu,1928.0,16.061845,108.222875,16.061845,108.222875,historical_figures.csv,,,,True,True
Q25417864,Ngọc Khuê,bornIn,Q10838144,Yên Sở,1947.0,21.041666666667,105.67472222222,21.041666666667,105.67472222222,historical_figures.csv,,,,True,True
Q24809911,Vương Thị Huyền,bornIn,Q1858,Hà Nội,1992.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q24958836,Po Dharma,bornIn,Q7038777,Ninh Phước,1948.0,11.52583333,108.92666667,11.52583333,108.92666667,historical_figures.csv,,,,True,True
Q24957953,Trần Kim Trắc,bornIn,Q5103343,Chợ Gạo,1929.0,10.367,106.467,10.367,106.467,historical_figures.csv,,,,True,True
Q24958091,Đào Thị Miện,bornIn,Q3031628,Ninh Giang,1981.0,20.75007,106.33329,20.75007,106.33329,historical_figures.csv,,,,True,True
Q25418198,Hoài Linh,bornIn,Q33116,Cam Ranh,1969.0,11.913611111111,109.13694444444,11.913611111111,109.13694444444,historical_figures.csv,,,,True,True
Q24957864,Trần Đình Minh Hoàng,bornIn,Q36399,Huế,1993.0,16.463888888889,107.58666666667,16.463888888889,107.58666666667,historical_figures.csv,,,,True,True
